batter,0_dots,1_dots,2_dots,3_dots,4_dots,5+_dots,balls_faced,dismissal_rate_pct
GK Ghalley,8.125,3.225806451612903,7.142857142857142,6.666666666666667,0.0,0.0,283,6.36042402826855
S Milenko,8.823529411764707,1.6666666666666667,7.6923076923076925,0.0,0.0,,283,7.06713780918728
A Natubhai Ahir,5.844155844155844,5.47945205479452,9.67741935483871,15.384615384615385,0.0,0.0,283,6.36042402826855
AJ Mosca,3.3333333333333335,1.9230769230769231,0.0,0.0,0.0,0.0,282,2.8368794326241136
ME Bessala,6.569343065693431,6.0606060606060606,3.225806451612903,10.526315789473683,18.181818181818183,0.0,282,6.382978723404255
R Baaleri,2.4096385542168677,4.545454545454546,3.125,9.090909090909092,40.0,0.0,282,3.900709219858156
RJ Gibson,5.641025641025641,7.017543859649122,0.0,0.0,0.0,,281,5.338078291814947
S Ecclestone,5.365853658536586,8.771929824561402,0.0,0.0,0.0,,281,5.6939501779359425
Y Jalloh,1.6853932584269662,10.9375,11.11111111111111,0.0,0.0,,281,4.6263345195729535
XC Bartlett,5.05050505050505,3.508771929824561,15.0,0.0,0.0,,281,5.338078291814947
L Scott,2.8846153846153846,2.0408163265306123,6.25,16.666666666666664,0.0,,280,3.214285714285714
LL Htun,2.898550724637681,7.352941176470589,6.0606060606060606,11.76470588235294,0.0,0.0,280,4.642857142857143
R Rodrigo,3.7735849056603774,5.405405405405405,7.6923076923076925,0.0,0.0,0.0,279,4.301075268817205
Najjam Shahzad,5.524861878453039,7.246376811594203,6.25,0.0,0.0,0.0,279,5.734767025089606
P Silas,4.2105263157894735,5.0,5.88235294117647,0.0,0.0,25.0,279,4.659498207885305
Luis Hermida,1.8072289156626504,5.797101449275362,0.0,0.0,0.0,14.285714285714285,279,2.867383512544803
Zahir Mohammed,10.21505376344086,6.896551724137931,0.0,0.0,20.0,0.0,279,8.60215053763441
AR Valdez,2.0689655172413794,2.9850746268656714,6.0606060606060606,0.0,0.0,0.0,278,2.5179856115107913
RGL Carters,4.545454545454546,11.320754716981133,5.555555555555555,0.0,0.0,0.0,278,5.755395683453238
Mosaddek Hossain,6.25,4.25531914893617,6.666666666666667,0.0,0.0,0.0,277,5.776173285198556
GR Adair,2.8901734104046244,6.944444444444445,11.538461538461538,0.0,0.0,,277,4.693140794223827
Shahzaib Jamil,3.0456852791878175,10.714285714285714,6.666666666666667,20.0,0.0,0.0,277,5.054151624548736
B Biza,4.848484848484849,6.944444444444445,0.0,0.0,0.0,,277,4.693140794223827
M Jansen,8.121827411167512,10.909090909090908,9.090909090909092,0.0,0.0,0.0,276,8.333333333333332
Sheraz Sheikh,4.545454545454546,9.722222222222223,3.125,22.22222222222222,0.0,0.0,276,6.159420289855073
Fanyan Mughal,8.235294117647058,4.545454545454546,3.8461538461538463,0.0,0.0,0.0,276,6.521739130434782
Anuj Rawat,4.864864864864865,3.389830508474576,5.263157894736842,0.0,0.0,,276,4.3478260869565215
ZP Ikiua,5.0,2.73972602739726,3.0303030303030303,0.0,0.0,0.0,275,3.6363636363636362
PE Kulume,6.289308176100629,0.0,7.4074074074074066,0.0,0.0,0.0,275,4.363636363636364
WD Parnell,6.629834254143646,5.769230769230769,0.0,11.11111111111111,0.0,0.0,275,5.818181818181818
PV Vuniwaqa,5.389221556886228,1.6666666666666667,0.0,0.0,0.0,0.0,274,3.64963503649635
C Uwamahoro,3.3557046979865772,1.5873015873015872,6.896551724137931,6.666666666666667,0.0,0.0,273,3.296703296703297
I Waqavakatoga,5.109489051094891,4.477611940298507,5.263157894736842,0.0,12.5,0.0,273,4.761904761904762
Sazib Bhuiyan,6.043956043956044,8.19672131147541,12.5,0.0,0.0,0.0,273,6.593406593406594
JR Barry,3.3783783783783785,1.5384615384615385,0.0,0.0,0.0,9.090909090909092,273,2.564102564102564
P Sabu,4.519774011299435,1.8518518518518516,0.0,0.0,0.0,11.11111111111111,273,3.6630036630036633
S Vesawkar,4.022988505747127,1.639344262295082,5.263157894736842,0.0,0.0,0.0,272,3.308823529411765
Rizpha Bano,4.0,2.898550724637681,0.0,0.0,20.0,11.11111111111111,272,3.6764705882352944
G Stewart,4.371584699453552,4.615384615384616,5.0,0.0,0.0,,272,4.411764705882353
MG Johnson,8.064516129032258,5.660377358490567,5.263157894736842,0.0,0.0,,271,7.011070110701106
PC McGeown,5.263157894736842,2.941176470588235,2.857142857142857,0.0,0.0,9.090909090909092,271,4.059040590405904
J Pandey,3.1055900621118013,0.0,4.3478260869565215,9.090909090909092,0.0,0.0,271,2.5830258302583027
Y Nagar,5.1020408163265305,2.0,0.0,0.0,0.0,,271,4.059040590405904
VVS Laxman,5.202312138728324,3.508771929824561,0.0,0.0,20.0,25.0,271,4.797047970479705
Sahil Chauhan,6.382978723404255,1.8867924528301887,4.761904761904762,0.0,0.0,0.0,271,5.166051660516605
Yasin Patel,5.434782608695652,0.0,5.88235294117647,0.0,0.0,0.0,270,4.074074074074074
D Saxena,1.948051948051948,0.0,0.0,8.333333333333332,0.0,0.0,270,1.4814814814814816
Omar Rassol,4.2682926829268295,1.7543859649122806,15.0,0.0,16.666666666666664,6.25,270,4.814814814814815
CN Greaves,4.145077720207254,3.6363636363636362,7.6923076923076925,0.0,0.0,100.0,270,4.444444444444445
Khizar Hayat,5.339805825242718,9.803921568627452,0.0,0.0,,,270,5.9259259259259265
AC Douglas,5.952380952380952,6.451612903225806,0.0,0.0,40.0,25.0,270,6.296296296296296
K Oala,3.546099290780142,6.153846153846154,8.823529411764707,0.0,0.0,12.5,269,4.83271375464684
D Njoroge,1.7751479289940828,1.7857142857142856,0.0,9.090909090909092,0.0,16.666666666666664,269,2.2304832713754648
Khalid Kail,4.444444444444445,7.142857142857142,0.0,0.0,0.0,0.0,269,4.4609665427509295
SL Malinga,11.242603550295858,4.838709677419355,13.636363636363635,0.0,0.0,0.0,268,9.328358208955224
P Suanchuai,4.651162790697675,12.698412698412698,3.0303030303030303,0.0,0.0,0.0,268,5.597014925373134
XM Marshall,6.432748538011696,3.3333333333333335,5.263157894736842,11.11111111111111,0.0,0.0,267,5.617977528089887
DB Das,4.069767441860465,4.918032786885246,5.0,0.0,0.0,0.0,267,4.119850187265917
A Turay,6.41025641025641,1.6666666666666667,4.0,8.333333333333332,0.0,12.5,267,5.2434456928838955
Amjad Sher,7.853403141361256,7.6923076923076925,21.052631578947366,0.0,,,267,8.614232209737828
SKDT Madusanka,4.929577464788732,2.8169014084507045,3.7037037037037033,0.0,0.0,0.0,267,3.7453183520599254
YS Samra,3.763440860215054,1.8867924528301887,17.647058823529413,0.0,0.0,0.0,267,4.119850187265917
C Muthoni,3.731343283582089,2.73972602739726,9.375,0.0,28.57142857142857,33.33333333333333,267,4.868913857677903
Imran Ameer,2.6881720430107525,8.0,0.0,0.0,33.33333333333333,0.0,266,3.7593984962406015
A Brindle,3.0927835051546393,4.081632653061225,0.0,0.0,0.0,,266,3.007518796992481
T Parima,4.761904761904762,3.125,15.0,0.0,0.0,0.0,266,4.887218045112782
C Karunaratne,5.9459459459459465,3.7037037037037033,18.181818181818183,12.5,0.0,0.0,266,6.015037593984962
Kamran Khan,7.38255033557047,4.761904761904762,6.666666666666667,0.0,16.666666666666664,0.0,265,6.415094339622642
M Kasselman,6.329113924050633,2.7027027027027026,0.0,0.0,0.0,0.0,265,4.528301886792453
MA Baig,3.225806451612903,3.125,0.0,0.0,0.0,0.0,265,2.6415094339622645
MRJ Watt,7.653061224489796,11.11111111111111,0.0,0.0,0.0,,264,7.954545454545454
S Foster,3.571428571428571,5.263157894736842,13.636363636363635,0.0,0.0,0.0,264,4.545454545454546
SV Shetty,3.3112582781456954,2.941176470588235,4.3478260869565215,10.0,0.0,0.0,263,3.4220532319391634
ZT Kyaw,4.10958904109589,0.0,8.333333333333332,5.88235294117647,16.666666666666664,0.0,263,3.802281368821293
RS Williams,3.225806451612903,12.068965517241379,6.451612903225806,0.0,0.0,20.0,263,5.7034220532319395
A Athanaze,5.625,4.545454545454546,0.0,0.0,33.33333333333333,0.0,263,4.942965779467681
ASS Fletcher,8.743169398907105,4.0,13.333333333333334,0.0,0.0,0.0,262,7.633587786259542
IM Vaghela,4.666666666666667,3.1746031746031744,10.714285714285714,0.0,0.0,0.0,262,4.580152671755725
ZL Win,5.194805194805195,5.0,7.4074074074074066,0.0,0.0,50.0,262,5.343511450381679
BI Dilruksha,3.79746835443038,4.761904761904762,7.142857142857142,22.22222222222222,0.0,0.0,262,4.961832061068702
Haroon Arshad,7.211538461538461,0.0,0.0,0.0,0.0,,262,5.7251908396946565
A Kheterpal,3.8461538461538463,5.357142857142857,0.0,0.0,0.0,0.0,261,3.8314176245210727
Azhar Andani,2.366863905325444,0.0,8.0,25.0,0.0,0.0,261,3.065134099616858
JV Chand,2.857142857142857,2.0,0.0,11.11111111111111,0.0,0.0,260,2.6923076923076925
MK Amusa,4.166666666666666,3.0303030303030303,0.0,6.25,0.0,0.0,259,3.088803088803089
Muhammad Zohaib,4.375,3.1746031746031744,0.0,12.5,0.0,0.0,259,3.861003861003861
HS Gericke,5.714285714285714,5.405405405405405,11.11111111111111,0.0,0.0,,259,5.7915057915057915
K Winda Prastini,2.083333333333333,3.278688524590164,3.225806451612903,0.0,0.0,0.0,259,2.3166023166023164
M Mwangi,4.580152671755725,1.5625,0.0,6.25,12.5,14.285714285714285,258,3.875968992248062
SP Fleming,6.962025316455696,0.0,4.166666666666666,16.666666666666664,0.0,0.0,258,5.038759689922481
M Kaif,5.9171597633136095,8.333333333333332,4.761904761904762,0.0,0.0,,258,6.2015503875969
D Muhumuza,2.515723270440252,5.555555555555555,0.0,16.666666666666664,0.0,0.0,258,3.488372093023256
H Iwasaki,7.784431137724551,12.068965517241379,8.0,0.0,0.0,0.0,258,8.527131782945736
Ntombizodwa Mkhatshwa,4.819277108433735,9.803921568627452,0.0,7.6923076923076925,5.555555555555555,6.976744186046512,258,5.813953488372093
HER Tyler,9.63855421686747,7.017543859649122,8.695652173913043,0.0,33.33333333333333,0.0,257,8.949416342412452
C Brennan,4.571428571428571,7.4074074074074066,0.0,0.0,25.0,0.0,257,5.058365758754864
ME Violleau,4.0,2.73972602739726,9.67741935483871,7.142857142857142,0.0,0.0,257,4.280155642023346
Mehran Khan,8.854166666666668,10.81081081081081,8.333333333333332,0.0,0.0,11.11111111111111,257,8.949416342412452
Ibrahim Hassan,7.926829268292683,5.454545454545454,0.0,0.0,25.0,0.0,257,6.614785992217899
K Dema,5.3097345132743365,1.8518518518518516,2.941176470588235,5.555555555555555,0.0,0.0,257,3.501945525291829
HDRL Thirimanne,5.027932960893855,3.8461538461538463,11.76470588235294,0.0,0.0,,256,5.078125
Hamid Mahmood,2.312138728323699,1.7857142857142856,0.0,40.0,0.0,,256,2.734375
Mukhtar Ghulami,5.625,3.3333333333333335,5.555555555555555,14.285714285714285,25.0,14.285714285714285,256,5.859375
Ashutosh Sharma,4.455445544554455,7.6923076923076925,0.0,0.0,,,256,4.6875
D Hemalatha,5.487804878048781,5.454545454545454,5.263157894736842,9.090909090909092,0.0,50.0,256,5.859375
G Singh,5.232558139534884,0.0,5.555555555555555,0.0,0.0,,256,3.90625
R Tari,6.043956043956044,7.8431372549019605,0.0,0.0,0.0,0.0,256,5.859375
B Chipli,4.705882352941177,9.433962264150944,0.0,0.0,66.66666666666666,0.0,256,5.859375
H Hiri,4.968944099378882,5.555555555555555,4.3478260869565215,0.0,0.0,0.0,256,4.6875
TS Kamunhukamwe,6.8493150684931505,3.389830508474576,0.0,0.0,0.0,0.0,256,4.6875
Shahil Momin,3.5502958579881656,1.7543859649122806,0.0,37.5,0.0,0.0,255,3.9215686274509802
A Venkatesh,3.3707865168539324,6.666666666666667,0.0,0.0,0.0,0.0,255,3.9215686274509802
SF Tiai,5.298013245033113,8.928571428571429,3.3333333333333335,0.0,0.0,0.0,255,5.490196078431373
BN Toube,3.546099290780142,6.25,7.4074074074074066,7.6923076923076925,12.5,0.0,255,5.098039215686274
RP Singh,8.928571428571429,7.8431372549019605,9.523809523809524,0.0,0.0,0.0,255,8.235294117647058
A Dirannehelage,1.7857142857142856,0.0,0.0,0.0,0.0,,255,1.1764705882352942
R Sakurano-Thomas,7.471264367816093,0.0,11.11111111111111,0.0,0.0,0.0,254,5.905511811023622
JM Vujinovich,3.3783783783783785,4.615384615384616,0.0,0.0,0.0,50.0,254,3.543307086614173
C Piparo,3.763440860215054,0.0,0.0,0.0,0.0,,254,2.7559055118110236
V Shukla,4.878048780487805,2.7027027027027026,0.0,0.0,0.0,,254,4.330708661417323
B Bezuidenhout,9.202453987730062,6.0,0.0,0.0,0.0,12.5,253,7.5098814229249005
Shaheen Shah Afridi,9.523809523809524,1.8181818181818181,15.789473684210526,0.0,0.0,50.0,253,8.300395256916996
M Ariokot,3.597122302158273,4.761904761904762,3.3333333333333335,7.6923076923076925,0.0,0.0,253,3.9525691699604746
C Zhou,5.0,5.357142857142857,2.631578947368421,0.0,0.0,11.11111111111111,252,4.365079365079365
S Tosic,6.569343065693431,1.694915254237288,0.0,0.0,0.0,0.0,251,3.9840637450199203
BBJL Perera,4.605263157894736,5.714285714285714,0.0,0.0,0.0,0.0,251,4.382470119521913
R Pathan,3.2432432432432434,0.0,0.0,0.0,0.0,0.0,251,2.3904382470119523
S Vaia,2.4193548387096775,4.545454545454546,6.451612903225806,0.0,0.0,0.0,250,3.2
J Broad,2.1164021164021163,6.8181818181818175,0.0,0.0,0.0,0.0,250,2.8000000000000003
CR Pagydyala,2.564102564102564,5.769230769230769,4.545454545454546,0.0,0.0,16.666666666666664,250,3.5999999999999996
Shantanu Kaveri,5.298013245033113,0.0,10.0,0.0,20.0,0.0,249,4.417670682730924
Amoluk Singh,2.941176470588235,4.477611940298507,3.8461538461538463,0.0,0.0,16.666666666666664,249,3.614457831325301
Osama Mahmood,2.4242424242424243,3.4482758620689653,10.0,0.0,,,249,3.2128514056224895
Abdul-Shakoor Rahimzei,5.128205128205128,6.896551724137931,0.0,12.5,0.0,0.0,249,5.220883534136546
T Kolcunova,1.4705882352941175,9.090909090909092,3.225806451612903,8.333333333333332,0.0,22.22222222222222,249,4.417670682730924
PJ Moor,4.2682926829268295,5.454545454545454,10.0,0.0,0.0,0.0,249,4.819277108433735
F Suluoto,6.622516556291391,3.7735849056603774,0.0,0.0,0.0,20.0,248,5.241935483870968
M Perisic,3.870967741935484,3.4482758620689653,0.0,16.666666666666664,33.33333333333333,0.0,248,4.032258064516129
FA Allen,7.738095238095238,11.11111111111111,0.0,0.0,0.0,,248,7.661290322580645
E Rukiriza,8.96551724137931,14.285714285714285,0.0,0.0,12.5,11.11111111111111,248,9.274193548387096
PK Garg,6.593406593406594,6.8181818181818175,0.0,0.0,0.0,0.0,247,6.0728744939271255
Muhammad Umar,3.6363636363636362,6.896551724137931,0.0,0.0,0.0,0.0,247,4.048582995951417
YH Bhatia,5.147058823529411,3.1746031746031744,4.3478260869565215,0.0,0.0,0.0,247,4.048582995951417
WP Masakadza,7.386363636363637,7.317073170731707,6.25,0.0,0.0,20.0,247,7.28744939271255
G Wetherall,4.827586206896552,1.6666666666666667,0.0,25.0,0.0,0.0,246,4.0650406504065035
S Veerapathiran,7.514450867052023,4.0,0.0,0.0,0.0,0.0,246,6.097560975609756
Ragne Hallik,2.877697841726619,1.7857142857142856,3.7037037037037033,10.0,0.0,0.0,246,2.8455284552845526
Aslam Khan,5.921052631578947,9.67741935483871,8.0,0.0,0.0,,246,6.910569105691057
P Aho,5.847953216374268,3.7037037037037033,0.0,0.0,0.0,0.0,245,4.8979591836734695
E Mathew,8.433734939759036,4.3478260869565215,0.0,0.0,25.0,0.0,245,6.938775510204081
RE Levi,3.8461538461538463,10.909090909090908,5.0,14.285714285714285,20.0,0.0,245,6.122448979591836
Ayesha Zafar,4.895104895104895,1.5873015873015872,12.5,0.0,25.0,50.0,245,5.3061224489795915
TE Britton,5.376344086021505,9.090909090909092,8.571428571428571,0.0,7.6923076923076925,0.0,244,5.737704918032787
Shakeel Ahmed,3.289473684210526,8.0,9.090909090909092,0.0,0.0,0.0,244,4.508196721311475
S Maduranga,2.307692307692308,8.51063829787234,0.0,13.333333333333334,0.0,5.88235294117647,243,4.11522633744856
AA Patil,4.117647058823529,6.382978723404255,6.666666666666667,0.0,0.0,0.0,243,4.526748971193416
GR Russ,4.316546762589928,1.8181818181818181,3.571428571428571,9.090909090909092,0.0,0.0,243,3.7037037037037033
KM Molapo,4.0,1.6129032258064515,6.896551724137931,7.6923076923076925,0.0,16.666666666666664,243,4.11522633744856
A Manohar,7.55813953488372,8.0,10.0,0.0,0.0,0.0,243,7.4074074074074066
K Nestor,5.555555555555555,7.547169811320755,16.666666666666664,8.333333333333332,0.0,0.0,242,7.024793388429752
E Thelander,4.225352112676056,0.0,4.3478260869565215,0.0,0.0,0.0,242,2.8925619834710745
ARA Chambers,5.228758169934641,1.8867924528301887,10.0,0.0,33.33333333333333,0.0,242,4.958677685950414
S Houghton,4.918032786885246,9.090909090909092,3.7037037037037033,0.0,0.0,0.0,242,4.958677685950414
B Lee,7.865168539325842,8.16326530612245,0.0,25.0,,,242,7.851239669421488
T Khabo,3.260869565217391,3.7735849056603774,2.941176470588235,4.3478260869565215,7.142857142857142,4.0,241,3.7344398340248963
Kuldeep,4.9079754601226995,1.9607843137254901,11.11111111111111,0.0,0.0,,241,4.564315352697095
Eman Asim,3.149606299212598,1.6666666666666667,0.0,7.142857142857142,0.0,0.0,241,2.4896265560165975
J Mosca,4.117647058823529,8.333333333333332,0.0,0.0,0.0,,241,4.564315352697095
Poorvaja Jagdeesha,4.838709677419355,7.142857142857142,9.090909090909092,0.0,0.0,0.0,241,5.394190871369295
K Tesarikova,3.9735099337748347,3.4482758620689653,0.0,0.0,0.0,0.0,241,3.319502074688797
S Galabova,4.861111111111112,5.660377358490567,3.8461538461538463,0.0,0.0,,240,4.583333333333333
GT Taylor,6.6115702479338845,3.3333333333333335,3.225806451612903,15.384615384615385,0.0,12.5,240,5.833333333333333
KTK Rodrigo,4.166666666666666,1.8867924528301887,4.166666666666666,0.0,20.0,0.0,240,3.75
JR Dean,5.921052631578947,3.571428571428571,9.090909090909092,16.666666666666664,0.0,0.0,240,5.833333333333333
Mazharul Islam,2.898550724637681,1.9230769230769231,3.8461538461538463,10.0,0.0,0.0,240,2.9166666666666665
MA Starc,6.214689265536723,6.521739130434782,18.181818181818183,0.0,0.0,,239,6.694560669456067
T Mishra,5.298013245033113,7.547169811320755,0.0,0.0,0.0,0.0,239,5.02092050209205
TT Bresnan,4.41988950276243,5.0,11.11111111111111,0.0,0.0,50.0,239,5.02092050209205
K Goel,3.571428571428571,3.7037037037037033,11.538461538461538,0.0,0.0,20.0,239,4.602510460251046
UT Yadav,6.097560975609756,4.166666666666666,18.75,16.666666666666664,0.0,0.0,239,6.694560669456067
HV Mandhyan,5.333333333333334,3.7037037037037033,11.76470588235294,12.5,0.0,25.0,238,5.88235294117647
Sohaib Maqsood,6.369426751592357,17.02127659574468,0.0,0.0,0.0,0.0,238,7.563025210084033
T Putthawong,2.9629629629629632,3.4482758620689653,4.0,0.0,0.0,0.0,238,2.941176470588235
CM Greechan,2.6143790849673203,7.142857142857142,10.0,0.0,0.0,,238,4.201680672268908
Ritik Tomar,6.024096385542169,5.88235294117647,7.142857142857142,0.0,0.0,,238,5.88235294117647
AA Navicha,2.2222222222222223,3.3333333333333335,4.3478260869565215,11.11111111111111,0.0,0.0,238,2.941176470588235
N Tanner,7.092198581560284,1.694915254237288,0.0,10.0,0.0,0.0,238,5.042016806722689
Mohammad Saifuddin,3.7267080745341614,4.25531914893617,0.0,0.0,0.0,,238,3.361344537815126
BJ McCarthy,6.508875739644971,2.631578947368421,7.142857142857142,0.0,25.0,20.0,237,6.329113924050633
JA Fitzgerald,6.25,6.0,10.0,0.0,,,237,6.329113924050633
Khadija Imtiaz,6.481481481481481,3.389830508474576,6.451612903225806,0.0,11.11111111111111,7.142857142857142,237,5.485232067510549
O Asika,4.464285714285714,1.5384615384615385,0.0,7.6923076923076925,0.0,0.0,237,2.9535864978902953
L Goodall,2.366863905325444,8.16326530612245,0.0,0.0,0.0,,236,3.389830508474576
R Sathish,5.202312138728324,4.545454545454546,8.333333333333332,0.0,0.0,50.0,236,5.508474576271186
Paing Danu,5.785123966942149,9.090909090909092,3.225806451612903,8.333333333333332,0.0,9.090909090909092,235,6.382978723404255
SH Venugopal,2.366863905325444,8.88888888888889,13.333333333333334,0.0,0.0,,235,4.25531914893617
FA Cossa,3.8461538461538463,1.8867924528301887,7.6923076923076925,8.333333333333332,0.0,0.0,235,3.829787234042553
MP Ainsworth,2.877697841726619,4.0,7.4074074074074066,0.0,0.0,0.0,235,3.404255319148936
IS Sodhi,12.048192771084338,5.769230769230769,8.333333333333332,0.0,0.0,100.0,235,10.638297872340425
Anoop Orsu,5.806451612903226,7.547169811320755,18.75,0.0,0.0,0.0,235,6.808510638297872
FL Mackay,4.0,2.0,0.0,28.57142857142857,0.0,0.0,234,3.8461538461538463
TS Rogers,5.263157894736842,6.122448979591836,10.0,0.0,,,234,5.555555555555555
NK Patel,4.666666666666667,1.7857142857142856,0.0,11.11111111111111,0.0,0.0,234,3.8461538461538463
ST Frohnmayer,2.459016393442623,8.695652173913043,4.545454545454546,0.0,10.0,0.0,233,3.862660944206009
Iqbal Hossain,6.474820143884892,3.278688524590164,0.0,0.0,,,233,4.721030042918455
Bijeyata Kumari,2.459016393442623,3.508771929824561,3.571428571428571,13.333333333333334,0.0,0.0,233,3.4334763948497855
KADA Kanchana,7.926829268292683,2.0,14.285714285714285,0.0,0.0,,233,6.866952789699571
TC Bruce,3.389830508474576,9.30232558139535,0.0,0.0,0.0,,233,4.291845493562231
M Nikolic,2.5,0.0,0.0,6.25,0.0,0.0,233,1.7167381974248928
D Ruynekova,5.9259259259259265,5.454545454545454,0.0,0.0,0.0,25.0,233,5.150214592274678
L Tshuma,6.293706293706294,4.0,5.263157894736842,0.0,16.666666666666664,0.0,233,5.579399141630901
J van Heerden,3.821656050955414,0.0,0.0,0.0,0.0,0.0,232,2.586206896551724
AT Nidamanuru,8.227848101265822,4.166666666666666,6.666666666666667,0.0,0.0,0.0,232,6.896551724137931
T Smith,5.517241379310345,5.0,0.0,0.0,0.0,0.0,232,4.741379310344827
S Laomi,6.25,4.081632653061225,7.6923076923076925,0.0,0.0,0.0,232,5.172413793103448
A Chilia,3.4782608695652173,1.6666666666666667,5.88235294117647,14.285714285714285,0.0,0.0,232,3.8793103448275863
A Parima,5.0359712230215825,6.779661016949152,0.0,16.666666666666664,0.0,0.0,232,5.172413793103448
Mashrafe Mortaza,7.975460122699387,11.11111111111111,6.666666666666667,0.0,0.0,0.0,232,8.189655172413794
LF Muller,4.195804195804196,7.2727272727272725,4.3478260869565215,0.0,0.0,,232,4.741379310344827
R Kanoh,8.333333333333332,5.660377358490567,19.047619047619047,0.0,0.0,0.0,231,8.225108225108226
H Lin Oo,4.511278195488721,5.88235294117647,8.333333333333332,7.142857142857142,0.0,0.0,230,5.217391304347826
Khalid Latif,3.546099290780142,4.25531914893617,0.0,0.0,14.285714285714285,0.0,230,3.4782608695652173
J Jemison,4.545454545454546,7.017543859649122,9.523809523809524,0.0,0.0,25.0,230,5.6521739130434785
KK Donovan,5.442176870748299,1.8867924528301887,5.263157894736842,0.0,33.33333333333333,0.0,230,4.782608695652174
Sidra Nawaz,6.944444444444445,11.320754716981133,0.0,0.0,0.0,0.0,230,6.956521739130435
SR Hain,2.8089887640449436,5.128205128205128,0.0,50.0,,,230,3.4782608695652173
CP Rizwan,4.733727810650888,0.0,6.666666666666667,33.33333333333333,0.0,,230,4.3478260869565215
Lucas Rossi,4.615384615384616,1.8181818181818181,0.0,8.333333333333332,25.0,0.0,230,3.91304347826087
A Savvani,4.0,0.0,0.0,0.0,0.0,0.0,229,2.1834061135371177
ML Karlsen,2.4390243902439024,3.389830508474576,4.166666666666666,0.0,0.0,0.0,229,2.6200873362445414
JAN Ngono,6.315789473684211,5.660377358490567,0.0,5.263157894736842,0.0,4.166666666666666,229,4.8034934497816595
R Mutumbami,6.451612903225806,4.25531914893617,5.88235294117647,0.0,0.0,33.33333333333333,228,6.140350877192982
Muhammad Siddiqui,2.857142857142857,7.2727272727272725,5.263157894736842,0.0,20.0,0.0,228,4.385964912280701
GSNFG Jayasuriya,5.844155844155844,9.25925925925926,0.0,0.0,0.0,0.0,228,6.140350877192982
NK Tiwari,3.0303030303030303,7.017543859649122,8.333333333333332,0.0,0.0,0.0,228,4.385964912280701
Noman Amjad,7.784431137724551,2.3255813953488373,0.0,0.0,0.0,,228,6.140350877192982
KH Abe,6.329113924050633,4.651162790697675,0.0,25.0,33.33333333333333,0.0,227,6.607929515418502
Abhishek Ahuja,4.666666666666667,7.6923076923076925,0.0,20.0,0.0,0.0,227,5.286343612334802
CN Onwuzulike,5.673758865248227,11.363636363636363,0.0,0.0,0.0,16.666666666666664,227,6.167400881057269
Viktoria Frey,4.294478527607362,6.382978723404255,9.090909090909092,0.0,0.0,50.0,227,5.286343612334802
H Kerge,4.504504504504505,5.084745762711865,6.896551724137931,0.0,0.0,0.0,227,4.405286343612335
Apsari Begam,3.669724770642202,4.25531914893617,3.4482758620689653,4.761904761904762,10.0,9.090909090909092,227,4.405286343612335
Idrees Ul Haque,7.633587786259542,3.7735849056603774,8.333333333333332,7.142857142857142,0.0,,226,6.637168141592921
Naman Dhir,4.444444444444445,11.76470588235294,0.0,50.0,0.0,,226,5.752212389380531
S Konstas,5.806451612903226,6.122448979591836,0.0,0.0,0.0,0.0,226,5.3097345132743365
J Avendano,7.246376811594203,9.615384615384617,4.545454545454546,0.0,0.0,0.0,226,7.079646017699115
DG Blampied,3.0303030303030303,4.761904761904762,15.384615384615385,0.0,0.0,,226,3.982300884955752
MM Baig,5.7324840764331215,3.8461538461538463,0.0,33.33333333333333,0.0,,226,5.3097345132743365
A Vaidya,6.153846153846154,1.8518518518518516,4.3478260869565215,10.0,0.0,0.0,226,4.867256637168142
Amjad Javed,4.895104895104895,6.666666666666667,0.0,0.0,0.0,0.0,226,4.424778761061947
AU Rashid,9.036144578313253,4.545454545454546,0.0,25.0,0.0,,226,7.964601769911504
Suman Ghimire,3.289473684210526,3.7037037037037033,0.0,0.0,0.0,0.0,226,3.0973451327433628
A Donovan,2.366863905325444,2.4390243902439024,9.090909090909092,25.0,0.0,,226,3.0973451327433628
W Boshoff,4.477611940298507,5.769230769230769,11.11111111111111,0.0,0.0,0.0,226,4.867256637168142
D Heyliger,5.780346820809249,2.631578947368421,11.11111111111111,0.0,0.0,0.0,225,5.333333333333334
Ali Naseer,7.471264367816093,5.128205128205128,0.0,0.0,,,225,6.666666666666667
N Joshi,4.487179487179487,0.0,7.6923076923076925,16.666666666666664,0.0,0.0,224,4.017857142857143
G Obukor,2.380952380952381,8.0,3.8461538461538463,0.0,0.0,14.285714285714285,224,4.017857142857143
Maria Jasvi,7.446808510638298,10.204081632653061,10.0,10.526315789473683,9.090909090909092,4.761904761904762,224,8.482142857142858
BMAJ Mendis,3.0303030303030303,5.128205128205128,23.076923076923077,25.0,0.0,0.0,224,4.910714285714286
Taskin Ahmed,5.555555555555555,5.88235294117647,0.0,14.285714285714285,0.0,,224,5.357142857142857
Awais Ahmed,5.263157894736842,6.521739130434782,0.0,0.0,0.0,0.0,224,4.464285714285714
SA Wijeratne,4.761904761904762,1.9230769230769231,10.526315789473683,0.0,0.0,,224,4.464285714285714
SS Eskinazi,5.594405594405594,3.8461538461538463,0.0,0.0,0.0,0.0,223,4.484304932735426
T Musekiwa,6.626506024096386,2.857142857142857,0.0,0.0,0.0,0.0,223,5.381165919282512
IY Mckeon,5.785123966942149,0.0,9.523809523809524,0.0,0.0,10.0,223,4.484304932735426
