batter,low_pressure_rate,high_pressure_rate,pressure_increase,balls_faced
HDRL Thirimanne,4.761904761904762,0.0,-4.761904761904762,256
HE van der Dussen,3.7107516650808754,0.0,-3.7107516650808754,1155
HER Tyler,8.968609865470851,9.090909090909092,0.12229922543824046,257
HG Munsey,4.471256210078069,1.4084507042253522,-3.062805505852717,1603
HH Aung,5.263157894736842,0.0,-5.263157894736842,104
HH Gibbs,4.157218442932729,4.938271604938271,0.7810531620055423,1526
HH Pandya,4.758862983072501,5.47945205479452,0.7205890717220189,3372
HJ Hunt,5.303030303030303,0.0,-5.303030303030303,150
HJ Jordaan,3.3707865168539324,0.0,-3.3707865168539324,214
HJ Manenti,4.854368932038835,0.0,-4.854368932038835,340
HJ Nielsen,5.376344086021505,0.0,-5.376344086021505,407
HJ Thomas,3.088803088803089,3.9215686274509802,0.8327655386478914,347
HK Kukreja,4.716981132075472,0.0,-4.716981132075472,119
HK Matthews,3.120567375886525,5.333333333333334,2.212765957446809,2494
HM Amla,2.890625,5.714285714285714,2.8236607142857144,1404
HM Nicholls,5.223880597014925,0.0,-5.223880597014925,145
HM Omary,3.3807829181494666,6.0606060606060606,2.679823142456594,655
HM Rowe,5.755395683453238,0.0,-5.755395683453238,147
HMD Rasangika,2.3980815347721824,0.0,-2.3980815347721824,972
HML Madushani,2.8846153846153846,7.142857142857142,4.258241758241757,134
HNK Jensen,6.914893617021277,8.333333333333332,1.4184397163120552,219
HR Walsh,5.147058823529411,0.0,-5.147058823529411,151
HS Gericke,5.668016194331984,0.0,-5.668016194331984,259
HT Tector,4.761904761904762,5.555555555555555,0.7936507936507935,1203
HV Mandhyan,4.901960784313726,11.76470588235294,6.862745098039214,238
HV Patel,8.424908424908425,0.0,-8.424908424908425,302
HWR Cartwright,3.861517976031957,5.88235294117647,2.020834965144513,1652
Habeeba Bader,5.88235294117647,0.0,-5.88235294117647,155
Habib Ahmadzai,5.714285714285714,0.0,-5.714285714285714,114
Habib Khan,4.790419161676647,4.761904761904762,-0.0285143997718853,390
Haider Ali,6.326034063260341,0.0,-6.326034063260341,447
Haider Butt,3.842264914054601,3.225806451612903,-0.616458462441698,1092
Hamid Mahmood,2.1834061135371177,25.0,22.816593886462883,256
Hamid Safi,6.451612903225806,0.0,-6.451612903225806,102
Hammad Mirza,5.538461538461538,0.0,-5.538461538461538,381
Hamza Dar,3.0444964871194378,0.0,-3.0444964871194378,460
Hamza Khan,3.6290322580645165,4.761904761904762,1.1328725038402454,563
Hamza Tariq,6.293706293706294,0.0,-6.293706293706294,151
Han Lili,3.597122302158273,0.0,-3.597122302158273,167
Harbhajan Singh,6.202723146747353,0.0,-6.202723146747353,730
Haris Rauf,8.333333333333332,0.0,-8.333333333333332,140
Haris Sohail,4.371584699453552,0.0,-4.371584699453552,213
Harmeet Singh,6.666666666666667,0.0,-6.666666666666667,177
Haroon Arshad,6.097560975609756,0.0,-6.097560975609756,262
Harpreet Brar,4.66321243523316,0.0,-4.66321243523316,214
Harpreet Singh,3.7037037037037033,25.0,21.296296296296298,119
Harshit Rana,3.4482758620689653,20.0,16.551724137931036,100
Hasan Ali,9.090909090909092,0.0,-9.090909090909092,114
Haseeb Ghafoor,1.3333333333333335,0.0,-1.3333333333333335,175
Hassan Khan,5.357142857142857,0.0,-5.357142857142857,181
Hassan Nawaz,6.204379562043796,11.11111111111111,4.906731549067315,302
Hassan Rasheed,6.0109289617486334,10.0,3.9890710382513666,210
Hisham Sheikh,4.509283819628647,0.0,-4.509283819628647,421
Hiu Ying Cheung,13.043478260869565,0.0,-13.043478260869565,127
Huang Zhuo,3.048780487804878,6.896551724137931,3.8477712363330525,217
Hussain Talat,5.191256830601093,0.0,-5.191256830601093,401
Huzaifa Mohammed,0.8,0.0,-0.8,150
I Asif,4.477611940298507,0.0,-4.477611940298507,174
I Barma,3.9014373716632447,4.301075268817205,0.39963789715396025,1181
I Chathurani,0.0,0.0,0.0,314
I Chuma,3.0821917808219177,5.555555555555555,2.4733637747336377,364
I Danladi,3.7460978147762747,7.4074074074074066,3.661309592631132,1101
I Dulani,3.260869565217391,0.0,-3.260869565217391,106
I Elec,9.615384615384617,0.0,-9.615384615384617,145
I Goordial-John,3.35195530726257,0.0,-3.35195530726257,218
I Kaia,6.321839080459771,0.0,-6.321839080459771,199
I Liyanage,3.751803751803752,0.0,-3.751803751803752,796
I Nakisuuyi,4.003407155025554,2.185792349726776,-1.8176148052987782,1541
I Niyomugabo,3.65296803652968,0.0,-3.65296803652968,515
I Ranaweera,4.301075268817205,7.6923076923076925,3.3912324234904876,133
I Shukla,7.4074074074074066,8.571428571428571,1.1640211640211646,103
I Suhun,7.8125,8.0,0.1875,169
I Takahashi,7.6923076923076925,4.761904761904762,-2.9304029304029307,417
I Tchakou,10.714285714285714,12.5,1.7857142857142865,119
I Toua,6.593406593406594,0.0,-6.593406593406594,100
I Udana,6.315789473684211,25.0,18.684210526315788,202
I Waqavakatoga,4.901960784313726,3.225806451612903,-1.6761543327008228,273
I van Zyl,5.639097744360902,2.5,-3.1390977443609023,347
IA Cockbain,2.4691358024691357,0.0,-2.4691358024691357,172
IA De Silva,3.8054968287526427,6.25,2.4445031712473573,553
IA Karim,2.584269662921348,0.0,-2.584269662921348,1027
IC Gaze,4.891304347826087,0.0,-4.891304347826087,205
IDA Damarell,5.044510385756676,0.0,-5.044510385756676,394
IDM Latin,4.051172707889126,6.0606060606060606,2.0094333527169344,536
IE Mulhovo,4.1522491349480966,6.896551724137931,2.744302589189834,434
II Selemani,5.242463958060288,5.555555555555555,0.3130915974952675,888
IJL Trott,2.307692307692308,0.0,-2.307692307692308,149
IJR Zwilling,4.779874213836479,14.285714285714285,9.505840071877806,919
IK Gamantika,4.51527224435591,6.521739130434782,2.006466886078872,873
IK Pathan,4.126679462571977,8.571428571428571,4.444749108856594,1131
IKEG Artawan,7.396449704142012,3.571428571428571,-3.8250211327134407,402
IM Vaghela,4.225352112676056,0.0,-4.225352112676056,262
IMHC Joyce,4.568527918781726,7.142857142857142,2.5743292240754165,488
IO Okpe,6.686478454680535,8.695652173913043,2.009173719232508,752
IR Bell,2.769230769230769,12.5,9.73076923076923,355
IR Jaggi,5.0,0.0,-5.0,100
IS Sodhi,10.550458715596331,20.0,9.449541284403669,235
IY Mckeon,3.910614525139665,4.3478260869565215,0.4372115618168566,223
Ibrahim Hassan,7.30593607305936,6.25,-1.0559360730593603,257
Ibrahim Nashath,5.084745762711865,0.0,-5.084745762711865,154
Ibrahim Rahimi,5.202312138728324,0.0,-5.202312138728324,203
Ibrahim Rizan,6.722689075630252,0.0,-6.722689075630252,147
Idrees Ul Haque,6.521739130434782,5.555555555555555,-0.9661835748792269,226
Iftikhar Ahmed,4.829545454545454,16.666666666666664,11.837121212121211,746
Ijaz Hussain,7.913669064748201,16.666666666666664,8.752997601918462,160
Ikramullah Khan,5.166051660516605,9.090909090909092,3.9248574303924864,309
Ilenia Sims,2.881844380403458,0.0,-2.881844380403458,373
Ilyas Ataullah,4.49438202247191,13.333333333333334,8.838951310861423,212
Imad Wasim,7.8085642317380355,0.0,-7.8085642317380355,418
Imal Zuwak,4.651162790697675,0.0,-4.651162790697675,404
Imran Ali Butt,4.054054054054054,2.7027027027027026,-1.3513513513513518,442
Imran Ameer,3.8135593220338984,6.25,2.4364406779661016,266
Imran Anwar,4.971590909090909,1.9607843137254901,-3.010806595365419,827
Imran Nazir,4.823151125401929,6.451612903225806,1.628461777823877,377
Imrul Kayes,8.47457627118644,0.0,-8.47457627118644,141
Iqbal Hossain,5.5,0.0,-5.5,233
Iqra Sahar,10.0,0.0,-10.0,104
Iram Javed,6.578947368421052,7.142857142857142,0.5639097744360901,486
Irfan Hafejee,4.580152671755725,2.631578947368421,-1.948573724387304,337
Irfan Khan,4.761904761904762,0.0,-4.761904761904762,145
Isa Zaroo,6.2015503875969,13.333333333333334,7.131782945736434,293
Ishan Kishan,4.406648627754155,2.34375,-2.062898627754155,2906
Ismail Ali,6.7114093959731544,0.0,-6.7114093959731544,172
Ismaila Tanba,6.521739130434782,0.0,-6.521739130434782,108
J Albin,1.7857142857142856,0.0,-1.7857142857142856,142
J Alegra,5.7324840764331215,6.666666666666667,0.9341825902335454,195
J Avendano,7.894736842105263,0.0,-7.894736842105263,226
J Baker,2.9880478087649402,0.0,-2.9880478087649402,611
J Bangura,5.154639175257731,3.0303030303030303,-2.124336144954701,617
J Barker,3.8095238095238098,0.0,-3.8095238095238098,461
J Botha,5.901287553648069,2.941176470588235,-2.9601110830598336,1023
J Broad,3.004291845493562,0.0,-3.004291845493562,250
J Brown,5.271565495207668,3.571428571428571,-1.7001369237790964,744
J Bulele,2.8846153846153846,2.631578947368421,-0.2530364372469638,398
J Butler,3.963963963963964,3.4482758620689653,-0.5156881018949986,632
J Campbell,4.069767441860465,0.0,-4.069767441860465,195
J Charles,4.942166140904311,6.578947368421052,1.6367812275167415,1136
J Chialoufas,5.172413793103448,5.0,-0.1724137931034484,149
J Coetzee,3.322259136212625,13.333333333333334,10.01107419712071,337
J Dzulfikar,5.369127516778524,0.0,-5.369127516778524,185
J Edwards,6.496062992125983,0.0,-6.496062992125983,562
J Erdenesuvd,9.30232558139535,4.3478260869565215,-4.954499494438828,105
J Evans,6.0,0.0,-6.0,123
J Fraser-McGurk,6.526806526806526,10.416666666666668,3.889860139860142,975
J Glasgow,3.508771929824561,0.0,-3.508771929824561,131
J Goswami,7.096774193548387,12.5,5.403225806451613,173
J Gunasekar,1.5706806282722512,0.0,-1.5706806282722512,437
J Intan,5.0,0.0,-5.0,205
J Jemison,5.291005291005291,5.0,-0.29100529100529116,230
J King,5.681818181818182,0.0,-5.681818181818182,159
J Kominkova,4.761904761904762,13.333333333333334,8.571428571428573,205
J Little,3.90625,0.0,-3.90625,144
J Liyanage,2.898550724637681,0.0,-2.898550724637681,153
J Masquater,3.614457831325301,16.666666666666664,13.052208835341364,111
J Mbabazi,4.020530367835757,3.896103896103896,-0.12442647173186128,1497
J Mees,3.711790393013101,3.0303030303030303,-0.6814873627100706,529
J Miyaji,5.527638190954774,12.5,6.972361809045226,222
J Mosca,5.045871559633028,0.0,-5.045871559633028,241
J Mubarak,5.454545454545454,0.0,-5.454545454545454,175
J Nkomo,2.7777777777777777,3.4482758620689653,0.6704980842911876,500
J Overton,4.9504950495049505,0.0,-4.9504950495049505,315
J Pandey,2.262443438914027,3.7037037037037033,1.4412602647896762,271
J Post,6.730769230769231,0.0,-6.730769230769231,126
J Rasu,5.159705159705159,0.0,-5.159705159705159,468
J Sanele,5.128205128205128,6.666666666666667,1.5384615384615392,153
J Seymour,9.174311926605505,0.0,-9.174311926605505,118
J Singye,4.30379746835443,0.0,-4.30379746835443,485
J Sumerauer,6.161137440758294,33.33333333333333,27.172195892575033,223
J Trembeath-Moro,4.132231404958678,0.0,-4.132231404958678,153
J Tuffin,5.0761421319796955,0.0,-5.0761421319796955,221
J Tugsjargal,3.076923076923077,12.121212121212121,9.044289044289044,112
J Vijay,6.779661016949152,0.0,-6.779661016949152,140
J Vira,8.737864077669903,0.0,-8.737864077669903,118
J Weatherald,4.590163934426229,3.278688524590164,-1.3114754098360653,1710
J van Heerden,2.898550724637681,0.0,-2.898550724637681,232
JA Burns,4.1522491349480966,3.7037037037037033,-0.4485454312443933,1294
JA Diergaardt,4.730617608409987,8.264462809917356,3.5338452015073694,993
JA Fitzgerald,6.1946902654867255,0.0,-6.1946902654867255,237
JA Morkel,5.227492739593417,13.043478260869565,7.815985521276147,1107
JA Prestwidge,7.758620689655173,0.0,-7.758620689655173,127
JA Richardson,6.529209621993128,7.142857142857142,0.6136475208640144,321
JA Rymer,0.6711409395973155,5.263157894736842,4.592016955139526,185
JA Stiglitz,4.166666666666666,7.6923076923076925,3.5256410256410264,124
JAN Ngono,6.081081081081082,3.6363636363636362,-2.4447174447174453,229
JB Nero,4.929577464788732,0.0,-4.929577464788732,191
JC Archer,7.526881720430108,0.0,-7.526881720430108,295
JC Buttler,3.5668083533542783,3.75,0.18319164664572174,5939
JC Silk,3.5106382978723407,3.225806451612903,-0.2848318462594377,1997
JD Allan,7.4074074074074066,0.0,-7.4074074074074066,168
JD Freyone,5.932203389830509,0.0,-5.932203389830509,146
JD Ryder,5.07343124165554,7.142857142857142,2.069425901201602,835
JD Unadkat,5.844155844155844,0.0,-5.844155844155844,170
JD Wildermuth,8.07799442896936,0.0,-8.07799442896936,388
JDP Oram,6.557377049180328,0.0,-6.557377049180328,460
JDS Neesham,6.733167082294264,22.22222222222222,15.489055139927958,856
JE Cameron,4.878048780487805,4.3478260869565215,-0.5302226935312833,335
JE Dunford,3.6585365853658534,0.0,-3.6585365853658534,101
JE Ronalds,1.972872996300863,2.9850746268656714,1.0122016305648083,947
JE Root,3.430079155672823,0.0,-3.430079155672823,818
JEA Doctora,6.41025641025641,8.333333333333332,1.9230769230769225,103
JEC Franklin,4.62962962962963,0.0,-4.62962962962963,718
JF Mooney,4.666666666666667,14.285714285714285,9.619047619047617,163
JG Bethell,5.109489051094891,0.0,-5.109489051094891,460
JG Kimaro,3.296703296703297,4.761904761904762,1.4652014652014649,128
JH Kallis,3.36872940314903,2.4193548387096775,-0.9493745644393523,3098
JI Rodrigues,3.43213728549142,4.444444444444445,1.0123071589530248,2147
JJ Atkinson,6.293706293706294,0.0,-6.293706293706294,312
JJ Bazley,8.282208588957054,0.0,-8.282208588957054,357
JJ Huo,3.5031847133757963,0.0,-3.5031847133757963,364
JJ Peirson,4.969366916269571,4.761904761904762,-0.20746215436480941,1597
JJ Roy,5.053340819764177,5.405405405405405,0.35206458564122833,2005
JJ Smit,3.439153439153439,0.0,-3.439153439153439,815
JJ Tucker,2.5,7.6923076923076925,5.1923076923076925,102
JJS Sangha,4.113475177304964,0.0,-4.113475177304964,756
JK Lalor,10.294117647058822,0.0,-10.294117647058822,145
JK Vifah,5.688622754491018,0.0,-5.688622754491018,382
JKD Andreano,11.458333333333332,4.3478260869565215,-7.110507246376811,137
JL Denly,4.8828125,4.3478260869565215,-0.5349864130434785,587
JL Gunn,6.0109289617486334,0.0,-6.0109289617486334,202
JL Jonassen,7.26643598615917,0.0,-7.26643598615917,324
JL Ontong,8.653846153846153,0.0,-8.653846153846153,111
JM Bairstow,4.329801934592354,3.296703296703297,-1.0330986378890574,2424
JM Bird,9.0,0.0,-9.0,108
JM Clarke,3.7433155080213902,2.5,-1.2433155080213902,843
JM Cox,8.181818181818182,0.0,-8.181818181818182,127
JM Kemp,2.5974025974025974,0.0,-2.5974025974025974,188
JM Kerr,8.633093525179856,0.0,-8.633093525179856,149
JM Nthenya,4.285714285714286,6.25,1.9642857142857144,101
JM Sharma,6.134094151212553,12.5,6.365905848787447,746
JM Vince,3.705692803437164,1.6666666666666667,-2.039026136770497,2042
JM Vujinovich,3.755868544600939,6.25,2.494131455399061,254
JN Frylinck,4.2362002567394095,0.0,-4.2362002567394095,849
JN Loftie-Eaton,6.605922551252847,7.6923076923076925,1.086385141054845,478
JN Malan,6.25,0.0,-6.25,188
JO Adedeji,3.7463976945244957,1.9230769230769231,-1.8233207714475725,896
JO Holder,7.024793388429752,14.814814814814813,7.790021426385061,804
JOP Scamans,7.079646017699115,0.0,-7.079646017699115,131
JP Behrendorff,6.504065040650407,50.0,43.49593495934959,131
JP Duminy,2.697166268350973,4.49438202247191,1.7972157541209373,3214
JP Faulkner,4.945598417408506,7.142857142857142,2.197258725448636,1068
JP Inglis,4.611528822055138,7.142857142857142,2.5313283208020048,2126
JP Kaltapau,4.29042904290429,5.0,0.7095709570957096,353
JP Kotze,5.357142857142857,1.9607843137254901,-3.3963585434173664,740
JR Barry,2.8169014084507045,3.4482758620689653,0.6313744536182608,273
JR Dean,5.288461538461538,10.0,4.711538461538462,240
JR Hopes,5.850091407678245,4.3478260869565215,-1.5022653207217234,612
JR Philippe,4.689789936492428,5.555555555555555,0.8657656190631275,2226
JS Floros,6.521739130434782,0.0,-6.521739130434782,197
JS Kundi,7.9470198675496695,0.0,-7.9470198675496695,174
JS Lehmann,5.194805194805195,0.0,-5.194805194805195,326
JS Lenton,6.0606060606060606,0.0,-6.0606060606060606,107
JS Malhotra,5.05050505050505,0.0,-5.05050505050505,219
JS Paris,8.24742268041237,0.0,-8.24742268041237,106
JT Smuts,7.38255033557047,12.5,5.11744966442953,173
JV Chand,2.666666666666667,6.666666666666667,4.0,260
JW Hastings,8.666666666666668,0.0,-8.666666666666668,159
JW Jenner,3.6900369003690034,0.0,-3.6900369003690034,894
JW Wells,3.076256499133449,6.8181818181818175,3.7419253190483683,2470
Jahanara Alam,8.0,7.6923076923076925,-0.3076923076923075,149
Jaker Ali,4.21455938697318,0.0,-4.21455938697318,579
Jakir Patel,5.594405594405594,0.0,-5.594405594405594,163
Janak Prakash,6.443298969072164,0.0,-6.443298969072164,417
Jasdeep Singh,6.25,0.0,-6.25,103
Jaspal Singh,5.35279805352798,2.7777777777777777,-2.5750202757502025,488
Jatinder Singh,4.123711340206185,9.803921568627452,5.6802102284212665,1205
Javed Hina,3.571428571428571,4.761904761904762,1.1904761904761907,216
Javed Maroofkhail,3.296703296703297,12.5,9.203296703296703,105
Javeria Khan,3.8009049773755654,6.0,2.1990950226244346,1337
Javeria Rauf,7.291666666666667,0.0,-7.291666666666667,127
Jayasooriya,4.040404040404041,14.285714285714285,10.245310245310243,117
Jiaping Li,4.10958904109589,21.052631578947366,16.943042537851476,108
Jing Yang,3.3707865168539324,8.333333333333332,4.962546816479399,132
Jitin Singh,8.187134502923977,0.0,-8.187134502923977,186
Jordan O'Brien,8.588957055214724,0.0,-8.588957055214724,181
Jun Hyunwoo,6.493506493506493,0.0,-6.493506493506493,112
Junaid Aziz,5.440900562851782,0.0,-5.440900562851782,638
Junaid Siddique,6.214689265536723,25.0,18.785310734463277,198
K Abdulquadri,5.769230769230769,3.8461538461538463,-1.923076923076923,152
K Arua,2.4193548387096775,0.0,-2.4193548387096775,317
K Awino,3.7688442211055273,1.2195121951219512,-2.549332025983576,1088
K Bhurtel,3.821656050955414,9.210526315789473,5.3888702648340585,1458
K Canavarci,5.617977528089887,20.0,14.382022471910112,112
K Carney,4.901960784313726,0.0,-4.901960784313726,109
K Dema,4.191616766467066,1.7857142857142856,-2.40590248075278,257
K Doriga,5.622489959839357,0.0,-5.622489959839357,297
K Fraser,8.552631578947368,7.142857142857142,-1.4097744360902258,184
K Goel,3.608247422680412,5.263157894736842,1.6549104720564296,239
K Gowtham,9.67741935483871,0.0,-9.67741935483871,159
K Hinds,7.526881720430108,6.896551724137931,-0.6303299962921773,346
K Irakoze,6.8493150684931505,15.384615384615385,8.535300316122235,324
K Jaikaran,6.493506493506493,0.0,-6.493506493506493,102
K John,3.571428571428571,4.3478260869565215,0.7763975155279503,124
K Joshi,5.154639175257731,1.8867924528301887,-3.2678467224275427,385
K Kadowaki-Fleming,3.076923076923077,3.571428571428571,0.4945054945054941,1140
K Klesse,3.296703296703297,0.0,-3.296703296703297,102
K Kunwar,4.485488126649076,0.0,-4.485488126649076,462
K McGill,4.972375690607735,0.0,-4.972375690607735,202
K Mendon,3.9603960396039604,0.0,-3.9603960396039604,125
K Mirpuri,2.380952380952381,0.0,-2.380952380952381,132
K Mishara,3.937007874015748,0.0,-3.937007874015748,286
K Motlanka,3.5545023696682465,7.462686567164178,3.908184197495932,990
K Nassoro,4.087193460490464,2.9850746268656714,-1.1021188336247922,884
K Ndlovu,3.4820457018498367,4.878048780487805,1.396003078637968,1116
K Nestor,6.091370558375635,4.761904761904762,-1.3294657964708732,242
K Oala,4.368932038834951,3.4482758620689653,-0.920656176765986,269
K Ota,6.25,0.0,-6.25,202
K Peddrick,7.6923076923076925,0.0,-7.6923076923076925,126
K Piet,5.607476635514018,16.666666666666664,11.059190031152646,129
K Rabada,4.9853372434017595,11.11111111111111,6.125773867709351,381
K Sathish,6.140350877192982,0.0,-6.140350877192982,135
K Shrestha,6.204379562043796,4.166666666666666,-2.0377128953771297,363
K Srandeva,2.631578947368421,7.4074074074074066,4.775828460038985,204
K Tathgur,2.8846153846153846,33.33333333333333,30.448717948717945,118
K Tesarikova,3.827751196172249,0.0,-3.827751196172249,241
K Vijayaraghavan,3.4482758620689653,4.054054054054054,0.6057781919850891,566
K Waiswa,6.109979633401222,4.878048780487805,-1.2319308529134174,589
K Winda Prastini,2.4390243902439024,0.0,-2.4390243902439024,259
KA Green,3.9585296889726673,4.137931034482759,0.17940134551009157,1360
KA Jamieson,3.8834951456310676,0.0,-3.8834951456310676,108
KA Maharaj,8.91089108910891,0.0,-8.91089108910891,121
KA Pollard,4.753867791842476,5.737704918032787,0.9838371261903109,3881
KADA Kanchana,6.5420560747663545,0.0,-6.5420560747663545,233
KC D'Souza,4.464285714285714,0.0,-4.464285714285714,359
KC Ramamoorthy,5.899705014749262,0.0,-5.899705014749262,409
KC Sangakkara,4.4435548438751,0.0,-4.4435548438751,2767
KD Karthik,4.461257500652231,3.361344537815126,-1.0999129628371045,4190
KD Kesuma,4.3478260869565215,6.185567010309279,1.837740923352757,1087
KD Mills,6.666666666666667,0.0,-6.666666666666667,125
KD Shah,4.705882352941177,0.0,-4.705882352941177,668
KDA Lukies,5.607476635514018,0.0,-5.607476635514018,125
KDU Prabodhani,7.746478873239436,0.0,-7.746478873239436,174
KE Bryce,2.583732057416268,0.9900990099009901,-1.593633047515278,1263
KH Abe,5.970149253731343,21.428571428571427,15.458422174840084,227
KH Brunt,5.128205128205128,0.0,-5.128205128205128,458
KH Pandya,4.959289415247965,7.142857142857142,2.1835677276091774,1474
KH Prajapati,4.374057315233785,3.8461538461538463,-0.5279034690799391,785
KIC Asalanka,4.39223697650664,6.0606060606060606,1.668369084099421,1081
KJ Coetzer,5.355064027939465,0.0,-5.355064027939465,978
KJ Ferrary,2.9702970297029703,0.0,-2.9702970297029703,115
KJ Garth,2.952029520295203,1.5873015873015872,-1.3647279329936157,665
KJ Martin,4.923076923076923,0.0,-4.923076923076923,721
KJ O'Brien,5.3839364518976165,7.142857142857142,1.7589206909595259,1248
KJ Stagno,4.722222222222222,11.11111111111111,6.388888888888888,389
KK Donovan,4.5,9.090909090909092,4.590909090909092,230
KK Lin Thu,6.176470588235294,3.508771929824561,-2.667698658410733,444
KK Nair,5.05050505050505,2.1739130434782608,-2.8765920070267894,1314
KKN Egodage,2.029520295202952,3.614457831325301,1.5849375361223488,1982
KL Rahul,2.9940119760479043,2.8169014084507045,-0.1771105675971998,5546
KM Awala,6.25,14.285714285714285,8.035714285714285,110
KM Chingaipe,7.865168539325842,16.666666666666664,8.801498127340821,113
KM Jadhav,4.313725490196078,6.451612903225806,2.137887413029728,1114
KM Molapo,3.2085561497326207,7.4074074074074066,4.198851257674786,243
KM Myat,2.576112412177986,3.1746031746031744,0.5984907624251883,549
KMA Paul,6.962025316455696,0.0,-6.962025316455696,190
KMDN Kulasekara,7.142857142857142,0.0,-7.142857142857142,187
KP Pietersen,3.2564450474898234,0.0,-3.2564450474898234,2395
KR Mayers,5.517241379310345,4.838709677419355,-0.6785317018909902,868
KR Patterson,5.151515151515151,4.0,-1.1515151515151514,1079
KS Bagabena,4.838709677419355,12.5,7.661290322580645,142
KS Bharat,4.45859872611465,0.0,-4.45859872611465,168
KS Leverock,3.9812646370023423,5.263157894736842,1.2818932577344992,479
KS Williamson,3.1884057971014492,1.6528925619834711,-1.535513235117978,3806
KT Perkins,6.134969325153374,14.285714285714285,8.15074496056091,182
KTK Rodrigo,3.5532994923857872,5.263157894736842,1.7098584023510544,240
KV Sharma,7.3426573426573425,0.0,-7.3426573426573425,307
KW Richardson,5.956112852664576,0.0,-5.956112852664576,353
KY Chan,3.6934441366574333,1.282051282051282,-2.4113928546061514,1270
Kainat Imtiaz,6.015037593984962,0.0,-6.015037593984962,162
Kainat Qazi,3.8095238095238098,2.857142857142857,-0.9523809523809526,165
Kaleemullah,10.989010989010989,0.0,-10.989010989010989,105
Kamran Ahmadzai,5.5045871559633035,0.0,-5.5045871559633035,119
Kamran Akmal,4.605263157894736,4.615384615384616,0.010121457489879582,907
Kamran Khan,6.60377358490566,4.3478260869565215,-2.2559474979491387,265
Kanchan Rana,2.9962546816479403,0.0,-2.9962546816479403,295
Kapil Kumar,5.0,5.263157894736842,0.2631578947368416,113
Karan KC,9.25925925925926,0.0,-9.25925925925926,306
Karanbir Singh,2.9702970297029703,1.2987012987012987,-1.6715957310016716,1075
Karri Gullem Keen,6.0,2.857142857142857,-3.142857142857143,212
Kashif Siddique,4.733727810650888,11.11111111111111,6.377383300460223,192
Kaushal Kumar,3.4782608695652173,0.0,-3.4782608695652173,145
Kazim Somani,2.9940119760479043,0.0,-2.9940119760479043,194
Khadija Imtiaz,5.389221556886228,5.128205128205128,-0.2610164286811001,237
Khadija Khalil,7.6923076923076925,2.4390243902439024,-5.253283302063791,390
Khaibar Deldar,4.8,15.384615384615385,10.584615384615386,153
Khalid Ahmadi,7.5,100.0,92.5,129
Khalid Kail,5.084745762711865,0.0,-5.084745762711865,269
Khalid Latif,3.723404255319149,4.3478260869565215,0.6244218316373726,230
Khalid Shah,6.521739130434782,0.0,-6.521739130434782,109
Khalid Zahid,7.4324324324324325,50.0,42.567567567567565,156
Khawar Ali,6.353591160220995,2.0,-4.353591160220995,456
Khin Aye,3.91304347826087,12.698412698412698,8.785369220151829,345
Khizar Hayat,6.22568093385214,0.0,-6.22568093385214,270
Khizer Ahmed,4.6938775510204085,0.0,-4.6938775510204085,560
Khurram Nawaz,5.434782608695652,0.0,-5.434782608695652,199
Khushdil Shah,5.769230769230769,0.0,-5.769230769230769,421
Khushi Sharma,4.842105263157895,0.0,-4.842105263157895,537
Kim Daeyeon,7.258064516129033,13.636363636363635,6.378299120234602,159
Kuldeep,4.205607476635514,0.0,-4.205607476635514,241
Kuldeep Yadav,2.6515151515151514,5.0,2.3484848484848486,311
Kulwinderjeet Singh,5.319148936170213,0.0,-5.319148936170213,113
Kushal Malla,5.105105105105105,2.3255813953488373,-2.7795237097562677,755
Kycia A Knight,4.4036697247706424,0.0,-4.4036697247706424,650
Kyshona A Knight,5.529953917050691,2.564102564102564,-2.9658513529481274,524
L Agatha,4.332129963898916,2.898550724637681,-1.4335792392612352,385
L Barnett,1.5625,0.0,-1.5625,411
L Bonner,4.301075268817205,0.0,-4.301075268817205,106
L Bruce,2.771362586605081,6.976744186046512,4.205381599441431,985
L Bull,3.389830508474576,0.0,-3.389830508474576,290
L Canessane,6.306306306306306,0.0,-6.306306306306306,363
L Cardoso,3.7815126050420167,6.666666666666667,2.8851540616246503,325
L Dalbina,1.8867924528301887,7.6923076923076925,5.805515239477504,132
L Delany,3.540462427745665,1.0416666666666665,-2.4987957610789984,1618
L Denny,5.263157894736842,0.0,-5.263157894736842,147
L Erdenebulgan,12.698412698412698,11.627906976744185,-1.0705057216685123,125
L Goodall,3.669724770642202,0.0,-3.669724770642202,236
L Idambo,5.58659217877095,10.0,4.41340782122905,222
L Jack,4.240282685512367,4.444444444444445,0.20416175893207722,672
L Keny,4.88599348534202,8.333333333333332,3.447339847991312,378
L Krvaric,3.508771929824561,0.0,-3.508771929824561,122
L Lamin,4.0669856459330145,4.166666666666666,0.09968102073365159,521
L Lee,4.084967320261438,2.5423728813559325,-1.542594438905505,1483
L Leisner,2.857142857142857,21.428571428571427,18.57142857142857,171
L Mamba,3.278688524590164,6.666666666666667,3.387978142076503,105
L Mophakedi,2.663934426229508,6.25,3.586065573770492,1272
L Ostergaard,3.0864197530864197,0.0,-3.0864197530864197,193
L Paul,4.50281425891182,0.0,-4.50281425891182,605
L Pickard,3.64963503649635,0.0,-3.64963503649635,173
L Piety,2.7522935779816518,0.0,-2.7522935779816518,399
L Ramjit,0.7407407407407408,4.3478260869565215,3.6070853462157806,181
